Sl no,Name,Profile ID,Date,Comment
1531,marbetka,1814232249,20/03/24 00:32:18,@debraangels ??????????
1532,jeytr,1278130758,20/03/24 00:35:14,??????????
1533,bgraboso,850219630,20/03/24 00:35:28,"@derekdunnoc  they are shaming the office of the president and VP,  I don't think they expect to be respected"
1534,tanyaelizabeth1971,65436408983,21/03/24 16:49:27,??????TRUMP2024??????
1535,alisabrant22,65003321230,21/03/24 17:22:07,So funny ??
1536,alisabrant22,65003321230,21/03/24 17:23:35,Joe biden are you stupid
1537,lisamarie_xxoo,191283907,21/03/24 18:09:40,@_allyblooms stop watching MSM and start thinking for yourself
1538,lisamarie_xxoo,191283907,21/03/24 18:10:41,@mason20hd ?? cnn lied to you bro
1539,lisamarie_xxoo,191283907,21/03/24 18:11:25,@rodca_23 a funny one. This is fucking genius
1540,lisamitchell1042022,51256597119,21/03/24 18:37:47,So funny
1541,casey5134,1586864402,22/03/24 00:28:30,@ayush_v007 smart choice…he is not a perfect man but he is the perfect man for the job. Lifelong politicians have made a mess of things…
1542,nick.morin.752,15258711230,22/03/24 00:36:04,@halohere216 ??
1543,joyful.celibate.5,48498346431,22/03/24 01:14:44,This is hysterical!!!!!
1544,iamderako,3229379993,22/03/24 02:10:57,????????
1545,musicislife1366,8430555856,22/03/24 02:23:33,??????
1546,iamalchemme,27605594692,22/03/24 03:30:13,????
1547,marelunaresort,2226439064,22/03/24 06:25:51,@killerdashh praised the lord amen ?? ?
1548,bartend4u35,3258314122,22/03/24 11:39:40,??????
1549,polinarte.ru,34384957127,22/03/24 14:37:05,"Ak:
Why can't get him back from freemason
?
Polina felicita:
1-It seems that I need to get all mel archives to blackmail him too to get him back
2- what to do with my feelings of his betrayal me with masons. Every time he connect his life with dark leaders worse then devil I got seek, I have desseases
When he started sex with Mel in 2001 yet during marriage with Marla ... He 1st cheat on her cause of Mel black magic hypnosis and her DC money
Ak:
If you are going in difficult leave him don't expect the him
Polina felicita:
I got tuberculosis here in 2001
When he went to masons in October 2019 I got Kremlin poisoning, when I month I couldn't eat anything except basmati rice
This is twin flames connection
Ak:
Yes
Polina felicita:
Yet whole humanity needs to work with it cause this is many lives story
Ak:
Mmmmm
Polina felicita:
Of how father of the world(any, stop Germain, Trump, Poseidonald) betray me, mother of the world(Portia, nel, Alexandra fedorovna, ninhursag, 5 element)
St Germain ordered shooting of romanovs being under custodians
Poseidon was possessed by Pandora JZ frog as it written in deep book, also Poseidon participated in betrayal of mother of the world in atlantis
St Germain betrayed me when I was nel, me and my husband then had tuberculosis indeed, he was under custodians who sprayed it on humanity
Ak:
Leave the history go forward for future
Polina felicita:
But he repeat past
He only want to repeat this past always
Ak:
Leave them from your mind don't get confused and risk concentrate on your path this is your life
Polina felicita:
No. I need all his money even if I want to fight with masons on Orthodox community
Needs to force him
Even through court
No, I'm not going to earn myself
My sence of life is take all mel resources to me, win her
Defeat her on tv
Ashame and bancrupt her
Ak:
Do you think bill for you by standing alone
Polina felicita:
If Trump can't do it I will also be under jehovah
Antichrist will do it
Although he is also mason
Ak:
Focus with your mind
Polina felicita:
What he promise to me is indeed what I want. But he can lie that he will give it. Anyway I'm not going to go to 'my life' without reaching"
1550,polinarte.ru,34384957127,22/03/24 14:38:06,"@polinarte.ru without reaching it
I will do it with tsar... With jesus grabovoy... With Swami Darshi... With Antichrist... With ancestors... With Santa kumara .. With ramtha or alone
Unlimited power that's what I want
Needs to take it away from masons
Ak:
Mmmm"
1551,studyvision2.4,64102466365,22/03/24 15:22:36,I still remember this!!!! Grandpa u crack me up FR
1552,maryland0711,5848696445,22/03/24 18:53:38,LMAO
1553,elsabello28,227028071,22/03/24 19:10:39,????????
1554,isaivargas,24741386,23/03/24 00:34:48,????
1555,garcia_tiffany76,2086302590,23/03/24 00:39:02,??????
1556,naz_travelblog_,2016567446,23/03/24 00:56:56,Trump love button ??
1557,author_miracles_on_a_rooftop,55246796974,23/03/24 03:11:15,??????????????????????????????????
1558,lori1110,145450211,23/03/24 03:56:59,This never fails to make me laugh out loud.
1559,jtgately,5490103536,23/03/24 04:00:51,????????
1560,janellemeryi,4155961153,23/03/24 06:02:40,??????????
1561,assyria_baybee,54616210905,23/03/24 09:30:48,These filters ??
1562,simon_drop,1564562408,23/03/24 12:34:00,Also d.h. die ganze Welt ist blind. Nur die TrumpWähler sind die einzig sehnende. Glaubt ihr das wirklich? Ihr seid in einer Blase und seht die Wahrheit nicht aufgrund von Indoktrination.
1563,eisha_exotic,257981648,23/03/24 12:55:44,@fullfanman live a lil bro and laugh GODS running all this anyway vote for GOD laugh at humans ????
1564,oliver_sudden_boom,63757593475,23/03/24 17:22:34,Trump got more likes than he got votes ??
1565,kaiiitlynmariiie,43863791889,23/03/24 18:39:46,@nickarment do you even know what a nazi is lol
1566,kaiiitlynmariiie,43863791889,23/03/24 18:40:08,He’s not racist the internet made you believe that ????
1567,kaiiitlynmariiie,43863791889,23/03/24 18:41:11,@tedjuske if you’re not you need therapy
1568,kaiiitlynmariiie,43863791889,23/03/24 18:41:32,@deadheadaustin what has Biden done for us ??
1569,nickarment,418866436,23/03/24 19:01:08,@kaiiitlynmariiie girl have you even graduated high school????
1570,deadheadaustin,22012337915,23/03/24 20:03:24,"@kaiiitlynmariiie I don’t like biden? why the fuck do people just assume because i’m not voting trump im voting biden, RFK Jr is who i want in office ?? trump and biden are clowns, politics suck in general. they’re all puppets to a bigger corporation, just vote for whatever puppet offers best for the country."
1571,kaiiitlynmariiie,43863791889,23/03/24 20:16:36,@deadheadaustin cuz if you’re not voting trump then it makes sense that you’re voting Biden duh
1572,kaiiitlynmariiie,43863791889,23/03/24 20:17:25,@nickarment no but I got my facts straight that’s for sure ??
1573,nickarment,418866436,23/03/24 20:19:56,@kaiiitlynmariiie you’re a freshman in high school i’m a third college student majoring in political science.. do YOU know what a fascist is?
1574,kaiiitlynmariiie,43863791889,23/03/24 20:21:06,@nickarment do you know what is is ???? and I’m not even a freshmen
1575,nickarment,418866436,23/03/24 20:25:29,"@kaiiitlynmariiie haha i’m not arguing with a literal high schooler who can’t even vote.. keep being spoon fed your political opinions by your parents, you’ll grow up one day i was like you when i was 14"
1576,kaiiitlynmariiie,43863791889,23/03/24 20:32:07,@nickarment Huh? First of all nobody told you to argue with me second of all my parents don’t even believe in politics cuz im Mexican American I don’t need a grown man to tell me who to believe in. Also if you didn’t want the truth you shouldn’t have been on trumps account anyways since you don’t even support him ???????
1577,nickarment,418866436,23/03/24 20:33:20,@kaiiitlynmariiie your parents don’t believe in politics what does that even mean?? again. you can enter the grownups conversation when you graduate high school and vote.
1578,kaiiitlynmariiie,43863791889,23/03/24 20:34:35,@nickarment how does that not make sense huh ??
1579,nickarment,418866436,23/03/24 20:40:38,@kaiiitlynmariiie because politics aren’t just something you can not believe in lmao?
1580,kaiiitlynmariiie,43863791889,23/03/24 20:54:50,@nickarment then they don’t care is that better?
1581,notthomasmaher,56672939357,24/03/24 18:54:55,The nose thing wasn't a filter was it ??
1582,robison.mkt,1271803713,24/03/24 22:03:34,????????
1583,israel_7328___girl,62930573781,25/03/24 05:03:50,
1584,amgsdontfly,9145787761,25/03/24 13:16:25,????????
1585,kelly.l.veach,2313189371,25/03/24 16:59:07,??????
1586,who_is_levon,53600625080,25/03/24 18:18:51,@bcastro5678 bro we should do this too ????
1587,bcastro5678,49121700997,25/03/24 18:34:13,@who_is_levon yeah we should ??????
1588,claudia_a_hillar,451572673,25/03/24 23:23:34,???????????????????????? TRUMP FOREVER??????????????????
1589,juliehatch09,282316442,26/03/24 00:55:24,????????
1590,alxelm1,57286796985,26/03/24 01:03:48,@who_is_levon yo
1591,dianeegarza24,58236537312,26/03/24 09:42:47,
1592,aminmoghaani,1166847013,26/03/24 11:30:41,??????
1593,julhianderson,1517479226,26/03/24 17:08:34,?????? omg..
1594,mastermind_traceback,53102916673,26/03/24 22:18:32,??????????
1595,inergizerbuny83,3771496893,27/03/24 00:43:37,??????
1596,lxpresents,16860423659,27/03/24 03:59:30,@halohere216 damn that one slapped hard! ??
1597,marrigestory2019,63938219403,27/03/24 06:20:32,@raphbarrostattoos I'm voting for Trump 2024 ????????
1598,robertrivenburgh,54974992224,27/03/24 23:35:26,????
1599,meangenes8425,8319200431,28/03/24 01:03:30,@the_unconventional_asian we don’t care!!! ????
1600,meangenes8425,8319200431,28/03/24 01:04:31,@the_unconventional_asian you are not a Republican. More like a little wussy. It’s a joke!
1601,barbiekay1234,422210142,28/03/24 04:02:10,????????????
1602,barbiekay1234,422210142,28/03/24 04:02:33,????????????
1603,genocidewars2.0,34028307412,28/03/24 15:29:47,????????????????
1604,rodca_23,27375240801,28/03/24 22:17:55,"@lukee1789 I’m far from the problem in this country. I’m very active in my community, what have you done in service to others?"
1605,rodca_23,27375240801,28/03/24 22:23:24,"You Trumpers think all his troubles are fake and are a result of liberalism. No, the truth is that he is a sexist, racist, xenophobic, narcissistic who thinks he is above the law. He tried to stop an electronic by interfering with the vote count, the electoral college, and by sending his zealots on a mission to storm the Capitol. He has no defense, but that doesn’t stop people like you from defending him."
1606,sherryj760,4460652478,30/03/24 20:10:36,??
1607,kikidoesthehair,323765141,31/03/24 03:39:25,Donnie is such a disgrace to America and all humanity. THIS behavior from a former president is so disrespectful. He becomes more of a bully with each passing day.
1608,jbterrazzo,1131910755,1/4/2024 21:09,@votebettercolorado project much?
1609,bladimirmatos7,1042653235,2/4/2024 22:50,????????
1610,yaxy12345,7853964888,3/4/2024 0:14,What do you expect from the party that supports Trump who wants to change the constitution. Our freedom will be gone if he is elected again
1611,stagingdelegance,48837498015,3/4/2024 2:34,????
1612,prizms7777777,6302478040,3/4/2024 3:28,??????
1613,silentmh,979398230,3/4/2024 7:41,Oh buts it hilarious when Biden makes jokes while eating ice cream.
1614,cabingirl18,419712479,4/4/2024 3:53,??????
1615,lockup62,1436135166,6/4/2024 18:18,
1616,j_mac84,235276891,7/4/2024 10:49,"@twalsh567 it’s beautiful. It’s called freedom. You dont like it go to Cuba, North Korea."
1617,hideelynne,45812113335,7/4/2024 22:06,Friggen hilarious!
1618,jkg23452,66266656149,8/4/2024 20:49,TRUMP 2024 I STAND WITH TRUMP!
1619,jayne_275982,54376316023,10/4/2024 3:04,@ad_l132 Liberals always start with personal insults when they have no argument.
1620,mgallagher1,1481024486,10/4/2024 23:53,Funny
1621,crazy_8_cvv,62101041520,12/4/2024 1:52,????????
1622,destiny_sameoldheart,352814469,12/4/2024 14:56,????
1623,vvsstone62900,212368376,13/04/24 17:37:50,????????
1624,soulseer081972,5989361991,14/04/24 16:41:45,????
1625,diamond_luly,905676432,16/04/24 21:29:49,"??????
Trolling is an art for Trump!!! ??"
1626,werlemountainart,6696310346,22/04/24 20:07:11,@rodca_23 oh sure....while they trash on CNN and other libtard stations the woke agenda is to smeer the candidate that can protect America...but you are a dumbshit eating and drinking their pripaganda lies. F you.
1627,ericisrael713,53169027226,23/04/24 10:00:57,????????????
1628,jezamaral23,1296655704,24/04/24 12:15:36,The coyote took me out ??
1629,termin_8_tor,5942365142,22/04/24 20:31:40,????????????
1630,shahrukh_cant,433418490,22/04/24 20:42:27,She's going to poo in your bed too?
1631,giuli.vitttooo,5968057695,22/04/24 21:04:15,Top ????
1632,lezlyandreaa,7010435798,22/04/24 21:39:44,ALGUIEN SE COMIO MI TORTAAA!!??
1633,anamarce22,7304664728,23/04/24 01:24:55,?????????????????? Argentina love
1634,mathewsonsara,4352520436,23/04/24 01:30:29,??I love Johnny Depp. I’m glad he’s still doing his thing.
1635,randle.montgomery.1969,3986868117,23/04/24 02:11:28,GonzO ?? 3  Hope this is piece of a great year coming for JD !!! ??
1636,manolulu14,3527632349,23/04/24 03:02:23,"You are incredible, a true king.... My beloved John!!!"
1637,________lamace12,561011428,23/04/24 03:42:20,??
1638,tipaecobeauty,39363318254,23/04/24 03:47:59,Hermosoooo ??
1639,lost_and_mislead,1825912600,23/04/24 04:04:56,Slay ??
1640,advanced_cosmetics_clinic,8659411695,23/04/24 04:30:01,????
1641,dhe.erre,51607302838,23/04/24 05:00:46,Omg l loveee??
1642,jamie_starr22,1969170828,23/04/24 05:18:18,Great movie! ??
1643,lisbethkj1969,1923136736,23/04/24 05:21:23,Hope you’ll win a Award for that movie????
1644,frank_szasz,59430049203,23/04/24 05:49:32,
1645,iamzelimay,45770019749,23/04/24 05:54:40,??????
1646,jemsandstones,3586443692,23/04/24 06:04:25,??
1647,longcovidfighter20,52773246987,23/04/24 08:02:36,??????????
1648,kennyshipp25,11696043004,23/04/24 08:46:55,Great Actor love @johnnydepp I remember the very first movie I seen him in when I was a little kid when he played the pirate I like #jacksparrow in the first #piratesofthecaribbean movie
1649,aneluvar,4039799317,23/04/24 09:31:13,???? congrats king ????????
1650,a.natural.witch,7228893361,23/04/24 10:18:20,I still need to see your new movie. One thing I don't understand though.. She (Maïwen) is kinda bashing you right now about how things went on the movie set ?? very negative. Sad to have read that
1651,afresh78,2944939158,23/04/24 12:15:20,King of France is perfect!
1652,aya_waska,1835011390,23/04/24 12:55:37,????? ????????!
1653,mariette.1973,58411742684,23/04/24 13:16:20,??????There could not have been a better King than you...Maïwenn made the best choice. Love ?? you always.
1654,chwaerbach,29167506213,23/04/24 13:22:37,"Why do people obsess over his love life, it is possible to have a platonic relationship and I imagine he values peace, family, healing, and after 2 years stupid fucking MSM journos and 39 mashed potatoes let the dude chill and do whatever he wants to do,"
1655,themottledmacaroon,15165505,23/04/24 13:40:36,Hurrah! Looking forward to seeing it!
1656,priifferreiraa,4497311199,23/04/24 14:13:53,"Lindo, lindo, lindo, Lindo, lindo!!!!!! Amo você Johnny!????"
1657,chocoholicih,15758241,23/04/24 14:25:28,I always love you ?
1658,the_coco_original,49266418028,23/04/24 16:05:41,Hablo español xD y veo como estan insultando a esta pobre señora jajaja@catherineclay.co
1659,ilypepper,324363132,23/04/24 16:13:34,"Love ?? ??  hey bic dawg, any chance you're willing to remake fantastic beasts 3 for me?"
1660,therose1929,40208494617,23/04/24 18:28:29,coming to USA May 2nd ??. So excited to watch
1661,ivandavid.menesesparedes,1479127996,23/04/24 18:54:53,??????????
1662,ivandavid.menesesparedes,1479127996,23/04/24 18:54:56,??????
1663,ladyjanepontes,1735113077,23/04/24 19:21:22,????????
1664,monica_monsalve771,20284733620,23/04/24 19:50:40,??????????????????
1665,setareh_reza5561,21227027806,23/04/24 19:57:14,????????
1666,setareh_reza5561,21227027806,23/04/24 19:57:53,??????LEGEND
1667,sarbast1288_,2158372430,23/04/24 20:39:37,????
1668,in2_film,54610992196,23/04/24 20:46:11,GO AWAY
1669,msjuliedevine,200801089,23/04/24 20:58:38,Can't wait till it comes to the US!
1670,sandragoiabeira,5426415937,23/04/24 21:11:24,Muito obrigada por você existir Deus abençoe sua vida e te proteja de todo mal ????????????????
1671,__s_a_v_a_n_a__,2079567023,23/04/24 21:14:43,you are my dream all my life I love your movies you are an incredibly strong person and I hope very much I hope I will see you in a movie @timburton at least one more time??????
1672,exito_.forever,58562528988,23/04/24 21:23:38,??Lista para ver en Acción al Rey en la película ????????????
1673,exito_.forever,58562528988,23/04/24 21:27:16,??Mis Tikets listos para ver la película ??Omg ????????????????
1674,gary850919,6221209051,23/04/24 22:05:36,"Hablo pestes de ti , dijo que eres insoportable y que la gente del set te tenía miedo , que llegabas tarde y mal , que querías trato de divo"
1675,pontemichele_,59098127970,23/04/24 22:36:15,"Olá, não entendo inglês, sou brasileira ????"
1676,mariaines.almeida,2266650183,23/04/24 22:55:54,Ai love you baby ??
1677,marciapatatoa45,51437283992,23/04/24 23:03:54,"Goodnight, Jonny, I love you??????????????????"
1678,blair661,176094544,23/04/24 23:27:52,Is this movie available in the US?
1679,jiro3074,40261795021,23/04/24 23:41:15,Regresa a los piratas del caribe ??
1680,_typod364_,57452152162,23/04/24 23:59:12,
1681,lisamariequeene,1717454216,24/04/24 00:12:07,????????????????
1682,hllshnmr,12049155919,24/04/24 02:15:46,"Happy to see you're doing well, mister Depp??"
1683,_wesley_j_,4179564336,24/04/24 02:21:10,To be fair I could understand how you could think it from the photo
1684,marcyd32,1464967222,24/04/24 03:35:08,??????????
1685,odum1315,58215523493,24/04/24 03:56:24,"Johnny,  I think you are brilliant.  No matter what"
1686,hot_pheonix_hawk_catwoman,6536507678,24/04/24 04:05:14,
1687,hot_pheonix_hawk_catwoman,6536507678,24/04/24 04:08:07,
1688,hot_pheonix_hawk_catwoman,6536507678,24/04/24 04:14:26,
1689,hot_pheonix_hawk_catwoman,6536507678,24/04/24 04:15:03,
1690,hot_pheonix_hawk_catwoman,6536507678,24/04/24 04:21:19,
1691,pontemichele_,59098127970,24/04/24 05:36:09,"@in2_film olá, porque disse para eu ir embora? O que fiz de mal para dizer isso, pois eu apenas curto e comento, coisas sobre Johnny Depp, como todos fãs fazem, pois também sou fã de sr Depp, e o admiro e amo muito...e realmente não entendo porque disse pra eu ir embora?fiquei triste por causa disso...????????"
1692,thedebeswar420,6467569332,24/04/24 06:07:48,Caption ??
1693,mobinbarhemat,12188117627,24/04/24 06:43:23,????????
1694,bespamiatnovamarin,6006418016,24/04/24 07:05:19,????
1695,dafnievag_johnnydepp_greece,39046863624,24/04/24 07:27:31,"Excellent movie!!!!!!!????????????JOHNNYYYYYYYYYYY, you are the best king by far!!!!!!??????Thank you both,JOHNNYYYYYYYYYYY and Maïvenn for this movie!!!!Love you!!!!!??????????????????????????????????????????????"
1696,donetcagechicken,17214352660,24/04/24 08:26:33,She is pretty!
1697,donetcagechicken,17214352660,24/04/24 08:27:11,Hope she is not as crazy as this stupid Amber!
1698,donetcagechicken,17214352660,24/04/24 08:27:33,All we want is a life without trouble.
1699,donetcagechicken,17214352660,24/04/24 08:27:58,Thank you to her in advanced!
1700,iamsyk1,4031507724,24/04/24 08:56:35,@johnnydepp Hey Captain! Why is the Rum gone?
1701,reno_.g,327691628,24/04/24 11:29:04,@reno_.g glad to have you and Anthony
1702,reno_.g,327691628,24/04/24 11:30:44,@reno_.g spreek to you two here i understand you two step busywork and you are both very talented but you are a good ???? person
1703,asillima8,28409003571,24/04/24 12:02:31,"Hello 
Please
I'm receiving a lot of messages from people pretending to be you!!!"
1704,ell.d123,55066005421,24/04/24 13:53:34,"I want to ""know"" you, and I'd like you to know me.  Saw you in Vegas with Beck, front row. Probably means nothing. I'm just throwing it out there."
1705,funkyfuman,1777656079,24/04/24 14:08:59,If only you had stayed as grindlewald the franchise would have survived and we would have gotten to see the famous Dumbledore vs Grindlewald duel
1706,funkyfuman,1777656079,24/04/24 14:09:29,@funkyfuman I mean they had kept you
1707,she.blings.it,50045501687,24/04/24 14:26:35,Congratulations
1708,daisyfloressantos12,8379442389,24/04/24 14:41:22,"@johnnydepp Come back as a pirate please, you are the only one who makes us laugh, you are very funny, I would like you to come back as a pirate we love you??????????????"
1709,brncdytberrnnn,3096342680,24/04/24 14:51:58,??????Johnny??????????????
1710,caldwell11mail.commary,52238023854,24/04/24 15:42:58,You are the best Johnny. Love from Scotland ????
1711,justformycats,357725324,24/04/24 16:31:52,@within.chaos.and.destruction yes! May 2nd! ????https://www.fathomevents.com/events/jeanne-du-barry/
1712,alien91girl,51685965222,24/04/24 17:12:01,
1713,argo.ares.andthepackleaders,43111455062,24/04/24 17:17:04,"Jeanne du Barry - une œuvre d'art cinématographique magnifique et subtile sur une grande histoire d'amour, imaginée par une véritable réalisatrice et actrice française, @maiwennofficial; le couple est représenté avec grâce, esprit, saveur et subtilité par Johnny (Louis XV), et avec une grande élégance naturelle, une puissance féminine exquise et un savior faire rarissime par Maïwenn (Jeanne), une performance cinématographique rare de nos jours. Je recomand fortement ce film."
1714,moirabartol_gems,58394304555,24/04/24 18:02:18,"Can't wait until May 2nd, looks great!!!!????"
1715,asillima8,28409003571,24/04/24 18:21:27,Johnny please have 5 accounts going through you!!!
1716,doralbaospinamor,9720778983,24/04/24 19:52:24,Muchas felicidades Sr Johnny.
1717,doralbaospinamor,9720778983,24/04/24 19:52:47,Saludos ...un abrazo
1718,eumyrannda,46106140960,24/04/24 19:58:21,??????????
1719,eumyrannda,46106140960,24/04/24 19:58:24,????????????
1720,eumyrannda,46106140960,24/04/24 19:58:26,??????????
1721,_sarah__anne__,854929411,24/04/24 20:04:18,@tammy.day.144 100%
1722,shinelyut,33925528522,24/04/24 22:54:21,"#toomajsalehi is an Iranian rapper who has been sentenced to execution for his protesting songs , please be our voice?. the world must react before it is too late"
1723,poggio_laura,5524074904,24/04/24 23:05:08,??
1724,melissa78reid,2240328226,25/04/24 01:17:13,"Dashing Mr. Depp I have been rewatching your movies and even early 21 Jumpstreet; I am 45 and in cancer recovery, I have never known a world without your talent and skill- I think you are beautiful inside and out. I hope you know how cherished you are. Your most important role is as a father to your beautiful children. May God Bless and keep you and your family safe. Sending Love!"
1725,rozziest,31343002730,25/04/24 01:59:51,Please come back for fantastic beasts 4 ????
1726,aria.ellis,3430334777,25/04/24 03:34:59,We love you Johnny. ????????????????
1727,ivanova_iuliya_,4875370210,25/04/24 04:04:22,Very beautiful photo ??????
1728,ivanova_iuliya_,4875370210,25/04/24 04:11:47,"A real King! Smart, kind and handsome.??????????????"
1729,thebrain3030,622480106,2/2/2020 4:43,??...................??
1730,estephania.m16,1350632861,2/2/2020 7:08,"your beauty is useless you are rotten of your
mind ????????????????????????????????????????????????"
1731,saylavee_3,4305929245,2/2/2020 8:20,You’re career should be over
1732,marisol24rmz,1452033238,2/2/2020 17:42,????????????????
1733,estephania.m16,1350632861,2/2/2020 18:32,????
1734,top_crypto_experts,8937092367,2/2/2020 18:41,????? ???? ???? ?? ????? ????? ??? ?????
1735,lisamillaray,355538192,2/2/2020 20:02,You are à sociopath
1736,pabzegarram,1184893769,2/2/2020 22:07,??????
1737,ahyhy_tuogj,8582535525,3/2/2020 7:10,?
1738,katzume_rui,2359102501,3/2/2020 14:07,Psycho
1739,miladtorfi,14828314,3/2/2020 17:01,What’s the Car???
1740,paulelili,1705497712,3/2/2020 18:44,You need help
1741,amandamauadd,194094228,3/2/2020 20:13,Estai más loca que la chucha
1742,macely97,36475150,3/2/2020 23:41,Hope someone puts you in crutches ???????
1743,bogfrog42,2313273249,3/2/2020 23:49,I hope you get some help with those emotions
1744,movecrushing,7716415389,4/2/2020 1:30,??
1745,starscream089,190105950,4/2/2020 4:38,????????????????
1746,karolmaholy,1426926074,4/2/2020 5:04,??????????????
1747,oh_en,324493118,4/2/2020 9:16,??
1748,lxree_66,176749230,4/2/2020 9:38,????????????????????????????????????????????????????????????????????????????????????????????????????
1749,lxree_66,176749230,4/2/2020 9:38,????????????????????????
1750,lxree_66,176749230,4/2/2020 9:38,??????????????????????????????????????????
1751,border_line_girl_,175334472,4/2/2020 20:59,??????????????
1752,wayne_jess21,176629581,5/2/2020 3:48,#timesup #justiceforjhonnnydepp
1753,punkblacksheep,1376803337,5/2/2020 3:57,You are not a good person.
1754,up1lol,16477899717,5/2/2020 14:48,??
1755,pah.jav,25714563204,5/2/2020 20:59,????
1756,nicole_cardenasss,2259063389,5/2/2020 22:39,TOXIC ????????
1757,jenniferbenavidez96_,429337765,6/2/2020 3:06,Bicth
1758,vicki.mcintyre.9237,1468339593,6/2/2020 12:47,That you contemplating all the hurt you’ve caused? End this abusers career
1759,alexaxoglam,29391420454,6/2/2020 13:04,You'll need it after all the feminists are done with you ??
1760,bailey_fierro,27364282,6/2/2020 16:31,??
1761,pao_alvarez._,6332754492,6/2/2020 18:57,????????????????????????
1762,nezuxi,9556603,7/2/2020 4:52,who are you gonna beat using the crutches ??
1763,mandamarie53,241351099,7/2/2020 8:06,**Once Amber is done with her husbands they’ll require a walker and crutches.
1764,steinesshopa,4518645935,7/2/2020 9:43,@sguerthy I agree.
1765,timozine_kaz,7110262287,7/2/2020 16:35,#removeamberheardfromaquaman2
1766,fatimanadeem_100,10714031332,7/2/2020 18:23,@thefaizan97 Prolly heard that the truth has finally come out and her career is about to get destroyed.
1767,peeebbles,1644593820,7/2/2020 19:45,Stupid idiot.
1768,nicole_sampaio_santana,4227613699,7/2/2020 23:14,Heard!!! My heart ?? you are such a beautiful soul ?
1769,randy.kauss,28429487634,8/2/2020 4:56,So clever?????? Amber unreal in Aman - best actress of her excellent generation ??????
1770,randy.kauss,28429487634,8/2/2020 4:56,So clever?????? Amber unreal in Aman - best actress of her excellent generation ??????
1771,rob_oncombat,8707489199,8/2/2020 8:17,@fatimanadeem_100 ????
1772,isabella.ro.se,2654909265,8/2/2020 21:39,Harvey Weinstein used a walker. Amber Heard used a foot cast. #NOTwithheratall
1773,kb.say10,3174850740,8/2/2020 23:13,??????????????
1774,vii_sky_,1396631355,9/2/2020 1:52,.|.
1775,abomb012,14543724268,9/2/2020 2:08,TERRIBLE PERSON
1776,syinhk101,31282394,9/2/2020 2:24,Glad that Elon Musk dumped you
1777,mini_les1,6824496015,9/2/2020 16:08,Abusiva
1778,sarah.phoenixx,1991016056,9/2/2020 19:41,Abusing
1779,badassfunyassalisa,25117370536,10/2/2020 3:08,She didn't deserve the role for Mera TBH????
1780,thekingdongallardo,1509516931,10/2/2020 18:45,Abusing
1781,florese.5823,4538177623,10/2/2020 19:42,More like for the rest of your life
1782,rosalyn426,204050344,10/2/2020 20:33,You're so sad.?????? Like no one cares about your broken foot. You act like it got amputated
1783,charpaintsalotte,3272470609,10/2/2020 21:05,was having a walking boot part of your gaslighting effort?
1784,fs__l07,1480465183,11/2/2020 10:24,What are your plans? Who is the next woman or man you plan to seduce and ruin?
1785,_.no.more.22,1403750024,11/2/2020 13:08,VOLDSMAND!
1786,ptvbrittxny,10134853827,12/2/2020 0:38,#istandwithjohnnydepp
1787,zennidee,640358102,12/2/2020 13:51,Look at the face of real manipulator
1788,_vanillapuff,25312133884,12/2/2020 14:20,abusive tramp disgrace to humanity ??????
1789,marina_pferro,397061911,12/2/2020 20:41,????????????
1790,carolinarsd,230598752,12/2/2020 22:10,Petarda
1791,natchayaleejwin,5551953638,13/02/20 03:25:08,Anabuser??
1792,abomb012,14543724268,13/02/20 07:01:49,??????
1793,abomb012,14543724268,13/02/20 07:02:03,#FIRE AMBER HEARD
1794,resarenee1990,5867275657,13/02/20 09:04:05,No one feels bad for you. Never did when you made your claims. I saw right through you. To bad you didn’t break your neck
1795,roseboxslyknots,5489900411,13/02/20 12:59:41,The leaked tapes give you away.
1796,roseboxslyknots,5489900411,13/02/20 12:59:52,The leaked tapes give you away
1797,lysalola,2072106007,13/02/20 21:16:24,@isabellarose009 ??????????
1798,gonegirl333777,27204591649,14/02/20 08:37:33,??
1799,gonegirl333777,27204591649,14/02/20 08:39:19,As if we care ??you are a sociopath you have no regard for others
1800,ahmed_gamalelafandy,2186988551,14/02/20 11:55:06,Love??
1801,witchyboo_goddess,4795122789,14/02/20 16:19:04,did the crutches double as a weapon?
1802,throwanitback,696211974,14/02/20 20:28:37,Why is the tip of your nose so big? All that money couldn’t get you a decent nose job
1803,michael_dosed,8576949390,14/02/20 23:41:15,Literally filth
1804,pellegrino_84,9178422289,15/02/20 03:43:36,You’re NOT cool Heard... and you never will be
1805,books.704.xo,14069992756,15/02/20 08:34:12,@witchyboo_goddess ????????
1806,blueblood_saga,15404045253,15/02/20 11:39:18,A faker that needs to be in cuffs??????
1807,reilucero1,9383457891,15/02/20 17:39:26,Amber: estás loca y demente!
1808,saintnightmare000,3002008495,16/02/20 03:50:30,I thought that the ambassador for women's rights would have more respect for an important social struggle and would not use it for her own benefit and would taint our cause.
1809,morbidsatan666,9902012808,16/02/20 12:19:34,Im surprised you did not get yourself into an accident yet
1810,nube_de_fierro,1579533424,16/02/20 16:28:19,"Crazy and horrible woman, ??????????????"
1811,nube_de_fierro,1579533424,16/02/20 16:29:02,Horrible human being
1812,ben_b._barnett,2127668108,16/02/20 18:06:43,You are a terrible human.
